"Response ID","Date submitted","Referrer URL","Do you currently contribute to the development of mobile apps within a startup, company or enterprise? (Collectively ""enterprise"" henceforth.)","Which area of expertise best describes your personal work currently? [Mobile app development]","Which area of expertise best describes your personal work currently? [Mobile app design]","Which area of expertise best describes your personal work currently? [Product / Team management]","How many working years of experience do you have in your area of work?","Where are you based in India?","Where are you based in India? [Other]","How many years old is your enterprise?","How many people does your enterprise employ?","Where is your enterprise based out of? [Bangalore]","Where is your enterprise based out of? [Delhi/NCR]","Where is your enterprise based out of? [Mumbai]","Where is your enterprise based out of? [Pune]","Where is your enterprise based out of? [Chennai]","Where is your enterprise based out of? [Hyderabad]","Where is your enterprise based out of? [Kolkata]","Where is your enterprise based out of? [Kerala]","Where is your enterprise based out of? [Goa]","Where is your enterprise based out of? [Unsure / I would rather not say]","Where is your enterprise based out of? [Other]","How is your enterprise funded? [From previous generated revenue]","How is your enterprise funded? [Incubator / Accelerator]","How is your enterprise funded? [Seed funder]","How is your enterprise funded? [Venture capitalist (VC)]","How is your enterprise funded? [Angel investor / Angel funds]","How is your enterprise funded? [Crowdfunded]","How is your enterprise funded? [Personal investments / friends / family]","How is your enterprise funded? [Unsure / I would rather not say]","How is your enterprise funded? [Other]","Is your enterprise commerical or non-profit?","Is your enterprise commerical or non-profit? [Other]","Which of the following ways best describes your enterprises current business model?","Which of the following ways best describes your enterprise's target business model?","Which of the following ways best describes your enterprise's target business model? [Other]","How many mobile app products does your enterprise have and own entirely? (not created for clients)","Who are the primary users of your enterprise's own mobile app products? (not developed for clients) [Other businesses / organizations]","Who are the primary users of your enterprise's own mobile app products? (not developed for clients) [Mobile app consumers]","Who are the primary users of your enterprise's own mobile app products? (not developed for clients) [Other]","Where is your enterprise's current market? [India]","Where is your enterprise's current market? [Europe]","Where is your enterprise's current market? [North America]","Where is your enterprise's current market? [Unsure / I would rather not say]","Where is your enterprise's current market? [Other]","Where is your enterprises target market for mobile app products? [India]","Where is your enterprises target market for mobile app products? [North America]","Where is your enterprises target market for mobile app products? [Europe]","Where is your enterprises target market for mobile app products? [Unsure / I would rather not say]","Where is your enterprises target market for mobile app products? [Other]","What platform(s) does your enterprise create apps for? [Android]","What platform(s) does your enterprise create apps for? [iOS]","What platform(s) does your enterprise create apps for? [Windows]","What platform(s) does your enterprise create apps for? [Blackberry]","What platform(s) does your enterprise create apps for? [Other]","Roughly, at which stages are your enterprise's own mobile app products? [Concept / Market Research]","Roughly, at which stages are your enterprise's own mobile app products? [Development / Design]","Roughly, at which stages are your enterprise's own mobile app products? [Testing / Demo]","Roughly, at which stages are your enterprise's own mobile app products? [Market Distribution]","Roughly, at which stages are your enterprise's own mobile app products? [Evolution / Scaling up]","Do you personally consider the value of your enterprise's own mobile app technologies to be in the background processes (e.g. business / data processes) or visible elements (e.g. UI, content, brand)?","How would you, personally, consider your enterprise's own mobile app products in terms of innovation?","Do any of your apps collect or deal with personal or sensitive personal information?","Do you have a Privacy Policy for each of these apps that deal with personal information?","Do you practice any security measures while handling this sensitive data for these apps?","Where are your enterprise's clients based primarily? [India]","Where are your enterprise's clients based primarily? [Europe]","Where are your enterprise's clients based primarily? [North America]","Where are your enterprise's clients based primarily? [Unsure / I would rather not say]","Where are your enterprise's clients based primarily? [Other]","Roughly, how often do you enter into contracts agreements with your clients?","Whenever you enter into a contract agreement with a client, how often does your agreement contain the following clauses? [Work-for-hire agreement]","Whenever you enter into a contract agreement with a client, how often does your agreement contain the following clauses? [Non-compete agreement]","Whenever you enter into a contract agreement with a client, how often does your agreement contain the following clauses? [Non-disclosure agreement (NDA)]","Do you personally consider the value of your client's mobile app technologies to be in the background processes (e.g. business / data processes) or visible elements (e.g. UI, content, brand)?","How would you, personally, consider your client's mobile app products that you've developed in terms of innovation?","How do you share your own code with others? [Personally (one-on-one)]","How do you share your own code with others? [Online libraries / directories]","How do you share your own code with others? [Online communities / forums]","How do you share your own code with others? [Conferences / Meet ups]","How do you share your own code with others? [Online marketplaces for app components]","How do you share your own code with others? [Unsure / I would rather not say]","How do you share your own code with others? [N/A - I do not share my code with others]","How do you share your own code with others? [Other]","If you share your code with others through certain websites, communities or conferences (online or offline), please list them here.","How often do you license your mobile app code for your enterprise upon sharing it with others or in the app store?","How do you license your code upon sharing it? [Copyright license]","How do you license your code upon sharing it? [Free / Open source license]","How do you license your code upon sharing it? [Unlicense (release into public domain)]","How do you license your code upon sharing it? [Unsure / I would rather not say]","How do you license your code upon sharing it? [N/A - I do not license my code]","How do you license your code upon sharing it? [Other]","What would your enterprise like others to be able to do with your code? [To use the code]","What would your enterprise like others to be able to do with your code? [To view the code]","What would your enterprise like others to be able to do with your code? [To contribute bugfixes/patches back to us]","What would your enterprise like others to be able to do with your code? [To modify the code for their works]","What would your enterprise like others to be able to do with your code? [To distribute copies of the code to others]","What would your enterprise like others to be able to do with your code? [To sell their works created with the code]","What would your enterprise like others to be able to do with your code? [Nothing at all]","What would your enterprise like others to be able to do with your code? [Unsure]","What would you ideally require from others in order to be able to do such things with your code? [To credit us]","What would you ideally require from others in order to be able to do such things with your code? [Not to do so for commercial purposes]","What would you ideally require from others in order to be able to do such things with your code? [To license their work under the same terms]","What would you ideally require from others in order to be able to do such things with your code? [To pay a royalty]","What would you ideally require from others in order to be able to do such things with your code? [Nothing at all]","What would you ideally require from others in order to be able to do such things with your code? [Unsure]","What would you ideally require from others in order to be able to do such things with your code? [Other]","How do you access code created by others? [Personally (one-on-one)]","How do you access code created by others? [Online libraries / directories]","How do you access code created by others? [Online communities / forums]","How do you access code created by others? [Conferences / Meet ups]","How do you access code created by others? [Online marketplace for app components]","How do you access code created by others? [Reverse-engineering / decompilation]","How do you access code created by others? [Unsure / I would rather not say]","How do you access code created by others? [N/A - I do not use code created by others]","How do you access code created by others? [Other]","Roughly, how often do you check the terms or conditions of the licenses when using code created by others within your apps?","How has the code that you use in your projects created by others been licensed? [Copyright license]","How has the code that you use in your projects created by others been licensed? [Free / Open source license]","How has the code that you use in your projects created by others been licensed? [Unlicensed (release into public domain)]","How has the code that you use in your projects created by others been licensed? [Unsure / I would rather not say]","How has the code that you use in your projects created by others been licensed? [N/A - I do not use code created by others]","How has the code that you use in your projects created by others been licensed? [Other]","For what reason(s) have you reverse engineered / decompiled apps in the past? [To try to solve a problem faced in app development]","For what reason(s) have you reverse engineered / decompiled apps in the past? [To save time in coding]","For what reason(s) have you reverse engineered / decompiled apps in the past? [To understand how another app functions]","For what reason(s) have you reverse engineered / decompiled apps in the past? [For component not available under open source]","For what reason(s) have you reverse engineered / decompiled apps in the past? [To monitor / analyze app activity]","For what reason(s) have you reverse engineered / decompiled apps in the past? [Unsure / I would rather not say]","For what reason(s) have you reverse engineered / decompiled apps in the past? [N/A - I have not reverse engineered / decompiled an app]","For what reason(s) have you reverse engineered / decompiled apps in the past? [Other]","How often have you used parts of code accessed by reverse engineering / decompilation in your work?","Are you at all concerned about potentially or accidentally infringing upon or violating another's mobile app?","How often do you license your designs upon sharing them with others or in the app store?","How do you license your designs? [Copyright license]","How do you license your designs? [Creative commons license]","How do you license your designs? [Unlicense (release into public domain)]","How do you license your designs? [Unsure / I would rather not say]","How do you license your designs? [N/A - I do not license my designs]","How do you license your designs? [Other]","What would your enterprise like others to be able to do with your designs? [To view the designs]","What would your enterprise like others to be able to do with your designs? [To modify the designs for their works]","What would your enterprise like others to be able to do with your designs? [To distribute copies of the designs to others]","What would your enterprise like others to be able to do with your designs? [To sell their works created with the designs]","What would your enterprise like others to be able to do with your designs? [Nothing at all]","What would your enterprise like others to be able to do with your designs? [Unsure]","What would your enterprise like others to be able to do with your designs? [Other]","What would you ideally require from others in order to be able to do such things with your designs? [To credit us]","What would you ideally require from others in order to be able to do such things with your designs? [Not to do so for commercial purposes]","What would you ideally require from others in order to be able to do such things with your designs? [To license their work under the same terms]","What would you ideally require from others in order to be able to do such things with your designs? [To pay a royalty]","What would you ideally require from others in order to be able to do such things with your designs? [Nothing at all]","What would you ideally require from others in order to be able to do such things with your designs? [Unsure]","What would you ideally require from others in order to be able to do such things with your designs? [Other]","Roughly, how often do you use content in your mobile app designs created by others? (not including others within your enterprise)","How has the content created by others that you use in your designs been licensed? [Copyright license]","How has the content created by others that you use in your designs been licensed? [Creative commons license]","How has the content created by others that you use in your designs been licensed? [Unlicensed (released to public domain)]","How has the content created by others that you use in your designs been licensed? [Unsure / I would rather not say]","How has the content created by others that you use in your designs been licensed? [N/A - I do not use content created by others]","How has the content created by others that you use in your designs been licensed? [Other]","Roughly, how often do you check the permissions for the content you use within your mobile app designs?","Are you at all concerned about possibly or accidentally infringing upon or violating another's designs or content?","How concerned are you about others copying your work and/or product?","To your understanding, through which of the following ways has your enterprise protected its own mobile app products? [Copyright]","To your understanding, through which of the following ways has your enterprise protected its own mobile app products? [Free and/or Open Source Software License (FOSS)]","To your understanding, through which of the following ways has your enterprise protected its own mobile app products? [Creative Commons (CC) Licenses]","To your understanding, through which of the following ways has your enterprise protected its own mobile app products? [Patent (product, process, design or software)]","To your understanding, through which of the following ways has your enterprise protected its own mobile app products? [Trademark / Service mark]","To your understanding, through which of the following ways has your enterprise protected its own mobile app products? [Trade secret]","To your understanding, through which of the following ways has your enterprise protected its own mobile app products? [Digital Rights Management (DRM) / Technical Protection Mechanisms (TPM)]","To your understanding, through which of the following ways has your enterprise protected its own mobile app products? [Unsure / I would rather not say]","To your understanding, through which of the following ways has your enterprise protected its own mobile app products? [N/A - Ownership of all my work is assigned to clients]","To your understanding, through which of the following ways has your enterprise protected its own mobile app products? [Other]","Through which of the following ways do you think your enterprise would like to protect their mobile app products ideally in the future? [Copyright]","Through which of the following ways do you think your enterprise would like to protect their mobile app products ideally in the future? [Free and/or Open Source Software License (FOSS)]","Through which of the following ways do you think your enterprise would like to protect their mobile app products ideally in the future? [Creative Commons (CC) Licenses]","Through which of the following ways do you think your enterprise would like to protect their mobile app products ideally in the future? [Patent (product, process, design, or software)]","Through which of the following ways do you think your enterprise would like to protect their mobile app products ideally in the future? [Trademark / Service mark]","Through which of the following ways do you think your enterprise would like to protect their mobile app products ideally in the future? [Trade secret]","Through which of the following ways do you think your enterprise would like to protect their mobile app products ideally in the future? [Digital Rights Management (DRM) / Technical Protection Mechanisms (TPM)]","Through which of the following ways do you think your enterprise would like to protect their mobile app products ideally in the future? [Unsure / I would rather not say]","Through which of the following ways do you think your enterprise would like to protect their mobile app products ideally in the future? [N/A - We do not have products / do not plan to protect our products]","Through which of the following ways do you think your enterprise would like to protect their mobile app products ideally in the future? [Other]","If your enterprise is interested in protecting its products, what are the main reasons for doing so? [To prove that we are the creators of the work]","If your enterprise is interested in protecting its products, what are the main reasons for doing so? [To prevent others from litigating against us for copying their work]","If your enterprise is interested in protecting its products, what are the main reasons for doing so? [To prevent others from copying our work]","If your enterprise is interested in protecting its products, what are the main reasons for doing so? [To get those who are copying our work to stop]","If your enterprise is interested in protecting its products, what are the main reasons for doing so? [To litigate against others for copying our work]","If your enterprise is interested in protecting its products, what are the main reasons for doing so? [N/A - We do not have products / are not interested in protection]","If your enterprise is interested in protecting its products, what are the main reasons for doing so? [Unsure / I would rather not say]","If your enterprise is interested in protecting its products, what are the main reasons for doing so? [Other]","Who or what influences your enterprise's decisions related to ownership, contracts, licensing, and/or protection of your works? [Lawyer / Legal advisory services]","Who or what influences your enterprise's decisions related to ownership, contracts, licensing, and/or protection of your works? [Business / Financial advisory services]","Who or what influences your enterprise's decisions related to ownership, contracts, licensing, and/or protection of your works? [Funder / Incubator / Investor]","Who or what influences your enterprise's decisions related to ownership, contracts, licensing, and/or protection of your works? [Mentor / Other enterprises]","Who or what influences your enterprise's decisions related to ownership, contracts, licensing, and/or protect"114","","","","N/A","N/A","N/A","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","","N/A","N/A","","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","","","","","","N/A","N/A","N/A","N/A","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","",""
"115","2014-04-14 07:39:21","","No","Yes","No","Yes","5 - 10 years","Chennai","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","","N/A","N/A","","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","","","","","","N/A","N/A","N/A","N/A","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","",""
"116","2014-04-14 09:15:29","","Yes","No","Yes","Yes","5 - 10 years","Delhi/NCR","","5-10 years old","250 or more people","No","Yes","No","No","No","No","No","No","No","No","","Yes","No","No","No","No","No","No","No","","Commercial","","Mobile app products - mobile apps developed as own products","Mobile app products - mobile apps developed as own products","","5 or more","Yes","Yes","","Yes","Yes","Yes","No","","Yes","Yes","Yes","No","","Yes","Yes","No","No","","Yes","Yes","Yes","Yes","Yes","Processes and visuals equally","Extremely innovative (disruptive)","Unsure / I would rather not say","","","N/A","N/A","N/A","N/A","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","Unsure / I would rather not say","Yes","No","No","No","No","","No","No","No","No","Yes","No","","No","No","No","No","Yes","No","","None of the time","No","No","No","No","Yes","","N/A - I do not use others' content","Very","Not really concerned","Yes","No","No","No","No","No","No","No","No","","Yes","No","No","No","No","No","No","No","No","","No","No","Yes","Yes","Yes","No","No","","Yes","Yes","No","No","No","No","No","No","No","No","No","","Very familiar","Very familiar","Very familiar","Very familiar"
"117","","https://survey.hasgeek.com/survey/index?sid=842153&lang=en","","N/A","N/A","N/A","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","","N/A","N/A","","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","","","","","","N/A","N/A","N/A","N/A","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","",""
"118","","https://survey.hasgeek.com/survey/index?sid=842153&lang=en","Yes","Yes","Yes","No","2 - 5 years","Mumbai","","5-10 years old","10 to 49 people","No","No","Yes","No","No","No","No","No","No","No","","Yes","No","No","No","No","No","No","No","","Commercial","","Development services - mobile app solutions developed by request by clients","Development services - mobile app solutions developed by request by clients","","0","N/A","N/A","","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","","","","","","N/A","N/A","N/A","N/A","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","",""
"119","","","","No","No","No","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","","N/A","N/A","","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","","","","","","N/A","N/A","N/A","N/A","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","",""
"120","2014-04-14 17:57:23","https://survey.hasgeek.com/survey/index?sid=842153&lang=en","Yes","Yes","No","Yes","2 - 5 years","Bangalore","","More than 10 years old","250 or more people","Yes","No","No","No","No","No","No","No","No","No","","Yes","No","No","No","No","No","No","No","","Commercial","","Both technological services & mobile app products","Both development services & mobile app products","","2","Yes","Yes","","No","Yes","No","No","","Yes","Yes","Yes","No","","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Processes and visuals equally","Very innovative","Yes","Yes, for all","Yes","Yes","Yes","Yes","No","","Always","Sometimes","Never","Sometimes","Processes and visuals equally","Very innovative","No","Yes","Yes","No","No","No","No","","","Always","Yes","Yes","No","No","No","","Yes","Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","","Yes","Yes","No","No","No","No","No","No","","All of the time","Yes","Yes","No","No","No","","Yes","No","No","No","No","No","No","","Some of the time","Very","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","","","Very concerned","Yes","No","No","No","No","No","No","No","No","","Yes","No","No","No","No","No","No","No","No","","Yes","Yes","No","No","No","No","No","","Yes","Yes","No","No","No","No","No","No","No","No","No","","Very familiar","Very familiar","Very familiar","Very familiar"
"121","","","","N/A","N/A","N/A","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","","N/A","N/A","","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","","","","","","N/A","N/A","N/A","N/A","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","",""
"122","2014-04-15 04:53:39","","Yes","Yes","Yes","Yes","2 - 5 years","Bangalore","","0-2 years old","Less than 10 people","Yes","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","Yes","No","","Commercial","","Mobile app products - mobile apps developed as own products","Mobile app products - mobile apps developed as own products","","2","No","Yes","","No","Yes","Yes","No","China","Yes","Yes","Yes","No","China","No","Yes","No","No","","Yes","Yes","Yes","Yes","Yes","Processes and visuals equally","Somewhat innovative","No","","","N/A","N/A","N/A","N/A","","","","","","","","Yes","No","No","No","No","No","No","Github","Github","Always","Yes","Yes","No","No","No","","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","No","No","No","No","","Yes","No","No","No","No","No","No","No","Github","All of the time","Yes","Yes","No","No","No","","No","No","Yes","No","No","No","Yes","Havent decompiled an app, but have looked at JavaScript","None of the time","Very","None of my designs","No","No","No","No","Yes","","No","No","No","No","Yes","No","","No","No","No","No","Yes","No","","Some of the time","No","Yes","No","No","No","","Always","Very","Somewhat concerned","Yes","Yes","Yes","No","No","No","No","No","No","","Yes","Yes","Yes","No","Yes","No","No","No","No","","Yes","No","No","No","No","Yes","No","","No","No","Yes","Yes","No","No","Yes","No","No","No","No","","Not very familiar","Somewhat familiar","Not very familiar","Somewhat familiar"
"123","","","Yes","Yes","Yes","No","2 - 5 years","Chennai","","2-5 years old","50 to 249 people","No","No","No","No","Yes","No","No","No","No","No","","Yes","No","No","No","No","No","No","No","","Commercial","","Development services - mobile app solutions developed by request by clients","Development services - mobile app solutions developed by request by clients","","5 or more","N/A","N/A","","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","","","","","","No","No","Yes","No","","Always","Unsure","Unsure","Unsure","Mostly on visual elements","Extremely innovative (disruptive)","No","No","No","Yes","No","No","No","","","","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","",""
"124","","","","N/A","N/A","N/A","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","","N/A","N/A","","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","","","","","","N/A","N/A","N/A","N/A","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","",""
"125","","","","N/A","N/A","N/A","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","","N/A","N/A","","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","","","","","","N/A","N/A","N/A","N/A","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","",""
